"","X","ID_clean","ID_preclean","Triangle","Corner","TriangleCorner","date","SnowDepth","SnowDepth_Noplus","temperature","x_4326","y_4326","x_3006","y_3006","middleTime","granule_time","time_difference","granule_id","orbitProp","pathNr","frameNr","mask.tif","angle.tif","VH.tif","VV.tif","point_VH","point_VV","points_angle","points_mask"
"79",78,20,21,"AC-23","A","AC-23A","2017-04-18","90",90,-10,15.37146429,66.23064849,516707.0051,7345668.731,"08:50:00","16:22:45","5:32:00","S1A_IW_SLC__1SDV_20170418T162245_20170418T162312_016201_01AC72_1BF6","ASCENDING",29,213,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/46_2017-04-18_clip_500/S1A__IW___A_20170418T162245_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/46_2017-04-18_clip_500/S1A__IW___A_20170418T162245_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/46_2017-04-18_clip_500/S1A__IW___A_20170418T162245_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/46_2017-04-18_clip_500/S1A__IW___A_20170418T162245_VV_gamma0-rtc.tif","0.025674221983927","0.172035333470417","30.3129364474562","0"
"80",79,310,323,"AC-43","C","AC-43C","2017-04-18","95",95,-5,15.2080681,66.09142172,509409.665,7330115.849,"12:12:30","16:22:45","2:10:00","S1A_IW_SLC__1SDV_20170418T162245_20170418T162312_016201_01AC72_1BF6","ASCENDING",29,213,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/46_2017-04-18_clip_500/S1A__IW___A_20170418T162245_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/46_2017-04-18_clip_500/S1A__IW___A_20170418T162245_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/46_2017-04-18_clip_500/S1A__IW___A_20170418T162245_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/46_2017-04-18_clip_500/S1A__IW___A_20170418T162245_VV_gamma0-rtc.tif","0.0166282422603825","0.133134339618749","31.7098361149619","0"
"81",80,306,319,"AC-23","C","AC-23C","2017-04-18","45",45,-10,15.40240613,66.19702191,518122.7213,7341929.176,"08:50:00","16:22:45","5:32:00","S1A_IW_SLC__1SDV_20170418T162245_20170418T162312_016201_01AC72_1BF6","ASCENDING",29,213,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/46_2017-04-18_clip_500/S1A__IW___A_20170418T162245_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/46_2017-04-18_clip_500/S1A__IW___A_20170418T162245_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/46_2017-04-18_clip_500/S1A__IW___A_20170418T162245_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/46_2017-04-18_clip_500/S1A__IW___A_20170418T162245_VV_gamma0-rtc.tif","0.0194902181348753","0.137051293912976","32.8155680722149","0"
"82",81,24,25,"AC-43","A","AC-43A","2017-04-18","200",200,-5,15.25159463,66.12264974,511364.1247,7333603.857,"12:12:30","16:22:45","2:10:00","S1A_IW_SLC__1SDV_20170418T162245_20170418T162312_016201_01AC72_1BF6","ASCENDING",29,213,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/46_2017-04-18_clip_500/S1A__IW___A_20170418T162245_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/46_2017-04-18_clip_500/S1A__IW___A_20170418T162245_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/46_2017-04-18_clip_500/S1A__IW___A_20170418T162245_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/46_2017-04-18_clip_500/S1A__IW___A_20170418T162245_VV_gamma0-rtc.tif","0.013221540204943","0.0946295990268037","38.5604925702273","0"
"83",82,311,324,"AC-46","C","AC-46C","2017-04-18","30",30,-5,15.18055162,66.16762289,508140.7873,7338605.705,"10:38:00","16:22:45","3:44:00","S1A_IW_SLC__1SDV_20170418T162245_20170418T162312_016201_01AC72_1BF6","ASCENDING",29,213,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/46_2017-04-18_clip_500/S1A__IW___A_20170418T162245_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/46_2017-04-18_clip_500/S1A__IW___A_20170418T162245_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/46_2017-04-18_clip_500/S1A__IW___A_20170418T162245_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/46_2017-04-18_clip_500/S1A__IW___A_20170418T162245_VV_gamma0-rtc.tif","0.0203510659454103","0.107046024740055","40.7956174500839","0"
"84",83,177,185,"AC-38","B","AC-38B","2018-03-15","120",120,-15,16.06601119,65.92904529,548515.1091,7312413.359,"10:00:00","16:14:41","5:14:00","S1A_IW_SLC__1SDV_20180315T161441_20180315T161508_021028_0241CC_51AF","ASCENDING",131,214,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_VV_gamma0-rtc.tif","NA","NA","NA","0"
"85",84,176,184,"AC-39","B","AC-39B","2018-03-15","120",120,-15,16.0215596,65.89003991,546562.9883,7308032.57,"11:19:00","16:14:41","3:55:00","S1A_IW_SLC__1SDV_20180315T161441_20180315T161508_021028_0241CC_51AF","ASCENDING",131,214,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_VV_gamma0-rtc.tif","NA","NA","NA","0"
"86",85,320,333,"AC-39","C","AC-39C","2018-03-15","85",85,-15,15.99713695,65.85558969,545510.8611,7304175.201,"11:19:00","16:14:41","3:55:00","S1A_IW_SLC__1SDV_20180315T161441_20180315T161508_021028_0241CC_51AF","ASCENDING",131,214,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_VV_gamma0-rtc.tif","NA","NA","NA","0"
"87",86,318,331,"AC-37","C","AC-37C","2018-03-15","10",10,-15,15.89264784,65.90691896,540660.7363,7309824.185,"12:55:00","16:14:41","2:19:00","S1A_IW_SLC__1SDV_20180315T161441_20180315T161508_021028_0241CC_51AF","ASCENDING",131,214,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_VV_gamma0-rtc.tif","NA","NA","NA","0"
"88",87,34,36,"AC-38","A","AC-38A","2018-03-15","85",85,-15,16.02861195,65.89659453,546872.4418,7308768.327,"10:00:00","16:14:41","5:14:00","S1A_IW_SLC__1SDV_20180315T161441_20180315T161508_021028_0241CC_51AF","ASCENDING",131,214,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_VV_gamma0-rtc.tif","NA","NA","NA","0"
"89",88,33,35,"AC-39","A","AC-39A","2018-03-15","80",80,-15,15.93640688,65.88145457,542696.2178,7307015.189,"11:19:00","16:14:41","3:55:00","S1A_IW_SLC__1SDV_20180315T161441_20180315T161508_021028_0241CC_51AF","ASCENDING",131,214,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_VV_gamma0-rtc.tif","NA","NA","NA","0"
"90",89,31,33,"AC-37","A","AC-37A","2018-03-15","70",70,-15,15.84881121,65.9380027,538617.1852,7313260.876,"12:55:00","16:14:41","2:19:00","S1A_IW_SLC__1SDV_20180315T161441_20180315T161508_021028_0241CC_51AF","ASCENDING",131,214,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_VV_gamma0-rtc.tif","NA","NA","NA","0"
"91",90,321,334,"AC-38","C","AC-38C","2018-03-15","130",130,-15,16.11606048,65.89957289,550851.1264,7309168.337,"10:00:00","16:14:41","5:14:00","S1A_IW_SLC__1SDV_20180315T161441_20180315T161508_021028_0241CC_51AF","ASCENDING",131,214,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_VV_gamma0-rtc.tif","NA","NA","NA","0"
"92",91,174,182,"AC-37","B","AC-37B","2018-03-15","45",45,-15,15.93669383,65.93795328,542615.3144,7313312.254,"12:55:00","16:14:41","2:19:00","S1A_IW_SLC__1SDV_20180315T161441_20180315T161508_021028_0241CC_51AF","ASCENDING",131,214,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/45_2018-03-15_clip_500/S1A__IW___A_20180315T161441_VV_gamma0-rtc.tif","NA","NA","NA","0"
"93",92,190,198,"AC-34","B","AC-34B","2018-03-23","115",115,-10,16.41726798,66.06140904,564165.8276,7327480.284,"11:22:30","05:29:43","6:53:00","S1A_IW_SLC__1SDV_20180323T052943_20180323T053011_021138_024546_C2FF","DESCENDING",66,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_VV_gamma0-rtc.tif","NA","NA","NA","0"
"94",93,190,198,"AC-34","B","AC-34B","2018-03-23","115",115,-10,16.41726798,66.06140904,564165.8276,7327480.284,"11:22:30","05:29:18","6:53:00","S1A_IW_SLC__1SDV_20180323T052918_20180323T052945_021138_024546_7E43","DESCENDING",66,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_VV_gamma0-rtc.tif","0.00461867941091525","0.0360012309999969","36.550888566563","0"
"95",94,334,347,"AC-34","C","AC-34C","2018-03-23","75",75,-10,16.38630033,66.02781699,562846.7651,7323705.379,"11:22:30","05:29:43","6:53:00","S1A_IW_SLC__1SDV_20180323T052943_20180323T053011_021138_024546_C2FF","DESCENDING",66,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_VV_gamma0-rtc.tif","NA","NA","NA","0"
"96",95,334,347,"AC-34","C","AC-34C","2018-03-23","75",75,-10,16.38630033,66.02781699,562846.7651,7323705.379,"11:22:30","05:29:18","6:53:00","S1A_IW_SLC__1SDV_20180323T052918_20180323T052945_021138_024546_7E43","DESCENDING",66,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_VV_gamma0-rtc.tif","0.00628513671535274","0.0428489038963364","36.6315126930788","0"
"97",96,333,346,"AC-30","C","AC-30C","2018-03-23","70",70,-10,16.40948664,66.08242527,563760.9059,7329814.416,"13:00:00","05:29:43","8:31:00","S1A_IW_SLC__1SDV_20180323T052943_20180323T053011_021138_024546_C2FF","DESCENDING",66,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_VV_gamma0-rtc.tif","NA","NA","NA","0"
"98",97,333,346,"AC-30","C","AC-30C","2018-03-23","70",70,-10,16.40948664,66.08242527,563760.9059,7329814.416,"13:00:00","05:29:18","8:31:00","S1A_IW_SLC__1SDV_20180323T052918_20180323T052945_021138_024546_7E43","DESCENDING",66,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_VV_gamma0-rtc.tif","0.00479192933599501","0.038461419664015","36.8634635591701","0"
"99",98,49,51,"AC-36","A","AC-36A","2018-03-23","125",125,-15,16.75175007,65.99519203,579512.604,7320484.624,"08:12:30","05:29:43","3:43:00","S1A_IW_SLC__1SDV_20180323T052943_20180323T053011_021138_024546_C2FF","DESCENDING",66,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_VV_gamma0-rtc.tif","NA","NA","NA","0"
"100",99,49,51,"AC-36","A","AC-36A","2018-03-23","125",125,-15,16.75175007,65.99519203,579512.604,7320484.624,"08:12:30","05:29:18","3:43:00","S1A_IW_SLC__1SDV_20180323T052918_20180323T052945_021138_024546_7E43","DESCENDING",66,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_VV_gamma0-rtc.tif","0.015537338179171","0.0712850263852293","35.4840767990032","0"
"101",100,335,348,"AC-35","C","AC-35C","2018-03-23","110",110,-10,16.63015012,66.00485918,573966.1625,7321413.04,"09:32:30","05:29:43","5:03:00","S1A_IW_SLC__1SDV_20180323T052943_20180323T053011_021138_024546_C2FF","DESCENDING",66,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_VV_gamma0-rtc.tif","NA","NA","NA","0"
"102",101,335,348,"AC-35","C","AC-35C","2018-03-23","110",110,-10,16.63015012,66.00485918,573966.1625,7321413.04,"09:32:30","05:29:18","5:03:00","S1A_IW_SLC__1SDV_20180323T052918_20180323T052945_021138_024546_7E43","DESCENDING",66,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_VV_gamma0-rtc.tif","0.00896766705634293","0.0506847543327627","31.1639569306482","0"
"103",102,336,349,"AC-36","C","AC-36C","2018-03-23","150",150,-15,16.83500371,66.00692786,583252.4008,7321900.346,"08:12:30","05:29:43","3:43:00","S1A_IW_SLC__1SDV_20180323T052943_20180323T053011_021138_024546_C2FF","DESCENDING",66,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/43_2018-03-23_clip_500/S1A__IW___D_20180323T052943_VV_gamma0-rtc.tif","NA","NA","NA","0"
"104",103,336,349,"AC-36","C","AC-36C","2018-03-23","150",150,-15,16.83500371,66.00692786,583252.4008,7321900.346,"08:12:30","05:29:18","3:43:00","S1A_IW_SLC__1SDV_20180323T052918_20180323T052945_021138_024546_7E43","DESCENDING",66,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_500/44_2018-03-23_clip_500/S1A__IW___D_20180323T052918_VV_gamma0-rtc.tif","0.00685980777878628","0.0437167936630962","33.2463228942958","0"
